onet_code,Title,OCC_CODE,L0,w1999,w2003,w2007,one_to_one_all,dW_robot,proj_robot,dW_software,proj_software,dW_clone,proj_clone,dW_llm,proj_llm,dlnw_full,dlnw_early,dlnw_late
51-6064.00,"Textile Winding, Twisting, and Drawing Out Machine Setters, Operators, and Tenders",51-6064,0.0005372873280628987,9.909999999999998,10.620000000000006,11.230000000000002,True,-0.18794820288658476,3.183563696207198e-05,-0.012514180324114978,-0.0003133130446866395,0.00035717442908632044,-2.579932832715442e-06,0.0007953468788035053,-5.328654613417284e-06,0.12504442040845554,0.06919466747189684,0.055849752936558694
51-6091.00,"Extruding and Forming Machine Setters, Operators, and Tenders, Synthetic and Glass Fibers",51-6091,0.00023080925165465936,11.970000000000002,13.550000000000004,14.339999999999998,True,-0.28080741924555735,-0.00015407768756864684,0.00035685289895775584,-1.4314919644217557e-05,0.0005728877403692115,-4.0431804003099854e-08,0.0010651585456691347,1.4464388908010406e-06,0.18064931560159225,0.12398302775582826,0.056666287845763996
51-6092.00,Fabric and Apparel Patternmakers,51-6092,0.00010905592119510852,10.630000000000004,13.720000000000002,17.180000000000003,True,-0.027967276037296145,8.742259801172531e-05,-0.006012191942701473,-0.00015030637262727586,0.0015548280539464934,-1.1094084750993555e-07,0.0014018501405766719,-2.8451420274684657e-06,0.4800657242022526,0.2551744299438825,0.22489129425837007
51-6093.00,Upholsterers,51-6093,0.0002924915900611126,10.98,12.179999999999998,13.5,True,-0.09850276985298334,-0.00041500402013945793,0.0007995539712991885,-6.031717078960206e-07,0.0008734779237338802,4.7136343837697505e-06,0.0012157037970533665,8.124038163822846e-06,0.2066142493629992,0.10371982620036624,0.10289442316263298
51-7011.00,Cabinetmakers and Bench Carpenters,51-7011,0.000882437716951673,10.46,11.81,13.45,True,-0.18922791421644145,0.0011088287537973807,-0.014693905905974304,-0.0003275039645129511,-0.0003014955525232258,-1.095755873565019e-05,-0.0025943517821164297,-3.972127720993498e-05,0.2514206474110714,0.12138817157249404,0.13003247583857735
51-7021.00,Furniture Finishers,51-7021,0.0002451824611265915,9.859999999999998,11.130000000000004,12.420000000000002,True,-0.10518009935452828,-2.7240381331854213e-05,-0.002430637395001725,-6.641549561614759e-05,0.0007878414188796075,-7.243387755174591e-07,0.0010070521552508738,-2.758271263060147e-06,0.23082190789078894,0.12115799667291016,0.10966391121787877
51-7031.00,"Model Makers, Wood",51-7031,3.1646842379904426e-05,11.839999999999998,12.24,14.449999999999998,True,-0.24901000466307116,0.0007713509978734606,-6.102097001331637e-05,-2.752120749490405e-05,0.0007021508771290294,-3.610198750568079e-06,0.0011361219039270774,-5.54911876750699e-06,0.1992107851025815,0.03322564762832059,0.1659851374742609
51-7032.00,"Patternmakers, Wood",51-7032,3.751214310611889e-05,14.480000000000002,14.249999999999998,15.629999999999995,True,-0.16227414940519044,-0.00029515858814648996,-0.0005701219726462973,-3.7418612843235753e-05,0.0008506899792692478,1.2936502632017227e-07,0.0013097646337350611,2.056846904772258e-06,0.07642375747581465,-0.01601148024291099,0.09243523771872564
51-7041.00,"Sawing Machine Setters, Operators, and Tenders, Wood",51-7041,0.0003529493052390155,9.71,10.65,11.939999999999998,True,-0.2684116988729275,8.53592398975271e-05,-0.002532107807779839,-8.081451713283618e-05,0.00030787719272010606,-1.7552970947151395e-06,0.0007230208632092209,-4.2503287470377675e-06,0.20673782566122245,0.09240360985220075,0.1143342158090217
51-7042.00,"Woodworking Machine Setters, Operators, and Tenders, Except Sawing",51-7042,0.000668064198101241,9.650000000000002,10.760000000000002,11.63,True,-0.27196887453400576,0.0004649837071704814,-0.0034088948590420684,-9.161105854696094e-05,0.0003322974012438852,-1.3896371796220486e-06,0.0007823254216292444,-2.5998930042177026e-06,0.18663005117967835,0.10887763938274375,0.0777524117969346
51-8011.00,Nuclear Power Reactor Operators,51-8011,2.0883048739488865e-05,26.73,29.71999999999999,33.85,True,-0.04732139699125019,0.00035101434169329017,-0.11828979570863904,-0.001904346871613964,-0.004937769400042332,-0.00010719979542889877,-0.029696101290613494,-0.0004998676233799719,0.23615246920745658,0.10603368969873062,0.13011877950872597
51-8012.00,Power Distributors and Dispatchers,51-8012,9.075102662098866e-05,22.6,26.449999999999992,30.44,True,-0.07397355855064743,0.0006085083877663827,-0.05584868419833222,-0.00115007243187461,0.0014743351333446717,-3.7152912934358987e-06,0.0010429827062170723,-1.2573043170066324e-05,0.29780762671524474,0.15730625202606774,0.140501374689177
51-8013.00,Power Plant Operators,51-8013,0.00022114117353452562,21.300000000000004,24.45,27.230000000000004,True,-0.13809603424096545,0.001475474669193965,-0.07443570463501666,-0.0013348948617123496,0.000669528151777804,-9.842815225280467e-06,0.0002290912323451254,-2.6765755822965876e-05,0.24561223397028886,0.13792314320550147,0.10768909076478739
51-8013.03,Biomass Plant Technicians,51-8013,0.00022114117353452562,21.300000000000004,24.45,27.230000000000004,True,-0.14849170331648848,0.0015324514766952215,-0.15907995192428936,-0.0026205486960919604,-0.0010998624627380836,-4.382691485331093e-05,-0.008236363205863318,-0.00018138475146820394,0.24561223397028886,0.13792314320550147,0.10768909076478739
51-8013.04,Hydroelectric Plant Technicians,51-8013,0.00022114117353452562,21.300000000000004,24.45,27.230000000000004,True,-0.17474457275106461,0.0021250166294874613,-0.1227858164637068,-0.0018639152927952703,0.00037652741337369387,-9.95128131315744e-06,-0.0006762317506624242,-3.307030202457745e-05,0.24561223397028886,0.13792314320550147,0.10768909076478739
51-8021.00,Stationary Engineers and Boiler Operators,51-8021,0.00036319746804635726,18.54,20.87,22.9,True,-0.1782121143000075,0.003039169811238683,-0.12317916235819851,-0.0021653307393527713,-0.007617519349513297,-0.00011682400142489798,-0.022518036545329908,-0.0003371440110301128,0.21120635042248503,0.1183821609514002,0.09282418947108484
51-8031.00,Water and Wastewater Treatment Plant and System Operators,51-8031,0.0005274258883803623,14.460000000000004,16.299999999999997,17.829999999999995,True,-0.17451128296833499,0.0032623832887371967,-0.13777628884036838,-0.002794069776490805,-0.0014953522967600854,-5.2099780401473055e-05,-0.010315419938952946,-0.00024032253732867367,0.20949621514442995,0.1197788910820976,0.08971732406233235
51-8091.00,Chemical Plant and System Operators,51-8091,0.0004145671897913345,18.879999999999995,21.180000000000003,24.45,True,-0.16424008179226252,0.0028614675119661213,-0.14239508076104307,-0.002530204081586885,-0.00032660694468032345,-2.5150287717229295e-05,-0.005891997039608979,-0.00011356491418961748,0.2585270552035266,0.11495417945590614,0.14357287574762045
51-8092.00,Gas Plant Operators,51-8092,0.00010789575182069248,20.89,23.45,26.27,True,-0.14385595335827622,0.0026605722749668444,-0.3446601546633828,-0.007906577512447622,-0.0009942293075540854,-4.8734977862047274e-05,-0.006346557022516022,-0.00016714637754533176,0.2291570281289741,0.11559991932381397,0.11355710880516012
51-8093.00,"Petroleum Pump System Operators, Refinery Operators, and Gaugers",51-8093,0.00022152789665933097,21.550000000000004,24.020000000000003,25.49,True,-0.15095288930456774,0.0015815954111593534,-0.13945917280655717,-0.0030327295989128564,-0.00019362027338067555,-2.682442732880078e-05,-0.004712207653209472,-0.00011681457079808197,0.1679104018382671,0.10851100010208059,0.05939940173618652
51-9011.00,Chemical Equipment Operators and Tenders,51-9011,0.00032923028691762076,16.58,18.620000000000005,21.180000000000003,True,-0.14955813907991125,0.0027980632206944553,-0.18554408289369834,-0.003586539756303713,-0.00086604139298162,-4.186401661843319e-05,-0.0070644659631704625,-0.0001692845739210328,0.24486019046611185,0.11603912214177248,0.12882106832433937
51-9012.00,"Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders",51-9012,0.00021572704978725071,13.23,15.249999999999998,17.28,True,-0.25710818895475873,0.002897213985771414,-0.11361988484751423,-0.002170421706868864,0.00020626979757092686,-1.45448767754836e-05,-0.001650474706074026,-5.760147347689876e-05,0.2670627852490455,0.14209252492655633,0.12497026032248915
51-9021.00,"Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders",51-9021,0.0003202712011929635,11.709999999999996,12.960000000000004,13.790000000000004,True,-0.1783356467960463,0.0014602377270160043,-0.07624621629887801,-0.0017901700903981813,0.00044569838209138865,-7.3128234275009235e-06,0.0001944810213933318,-2.1695900272928202e-05,0.1635005141955852,0.10142451331450353,0.06207600088108167
51-9022.00,"Grinding and Polishing Workers, Hand",51-9022,0.00031911103181854743,10.15,11.1,11.95,True,-0.2880617851819089,-0.00023109101529683433,-0.011502756229098462,-0.0002989943445325295,0.00040242313969582376,-1.397630849460948e-06,0.0008564130173577608,-2.134181135239869e-06,0.16325757288972342,0.08947140283049215,0.07378617005923127
51-9023.00,"Mixing and Blending Machine Setters, Operators, and Tenders",51-9023,0.000738254445253412,12.259999999999998,13.430000000000009,14.59,True,-0.19456762948873832,0.0017136472001399502,-0.07994517653327025,-0.0019111319560864404,0.00030632415255213793,-8.74492306258393e-06,0.0001355546023966577,-2.469417555069708e-05,0.17399443202662912,0.09114908002708155,0.08284535199954757
51-9031.00,"Cutters and Trimmers, Hand",51-9031,0.0002165004960368614,9.78,10.79,11.189999999999998,True,-0.1880632659004905,-0.0006898818734023936,0.000892910472468453,-8.782523741514483e-06,0.00031782252645349277,-2.5270839262794614e-06,0.0006459085502080433,-5.4887704673500275e-06,0.13468103827710776,0.09828029522331727,0.036400743053790485
51-9032.00,"Cutting and Slicing Machine Setters, Operators, and Tenders",51-9032,0.000548244483265717,10.869999999999996,12.53,13.7,True,-0.19135186953130714,-0.0004961971517830554,-0.01553253402277068,-0.00037759690571438707,0.0003704523937082588,-4.6007242785036515e-07,0.0007685676352727081,-3.9095588595496e-07,0.23138913170096131,0.14211906777485916,0.08927006392610215
51-9041.00,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders",51-9041,0.00047760305913460645,11.44,13.05,13.460000000000004,True,-0.28219444148487394,0.0008992529625770195,-0.038500125025614375,-0.0007479115477519449,-0.0020111469166724815,-4.27173154382356e-05,-0.008727854634035843,-0.00016470739010414953,0.1626063382649301,0.1316721478170506,0.030934190447879484
51-9051.00,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",51-9051,0.00019104122365384257,12.519999999999998,13.949999999999998,14.779999999999996,True,-0.15242019855754346,0.00011027190365882488,-0.12429166412487748,-0.0027681788263664246,-0.0005285019137647833,-2.678337263092044e-05,-0.003077424510124175,-9.811336874176144e-05,0.16594754984810312,0.10815214259542216,0.05779540725268095
51-9061.00,"Inspectors, Testers, Sorters, Samplers, and Weighers",51-9061,0.003723176884063501,11.68,13.340000000000003,14.57,True,-0.09209212778512987,0.0013200626779893778,-0.5488461179614713,-0.009279365650202459,-0.006941284056896716,-0.00013421853314770193,-0.027156555757380105,-0.00045170430279303396,0.22108664280703216,0.13288906308739667,0.08819757971963549
51-9071.00,Jewelers and Precious Stone and Metal Workers,51-9071,0.0001849181075110912,11.189999999999998,13.06,15.0,True,-0.16377779934719466,0.0011703507353214872,-0.08473319746365339,-0.001886344761163114,-0.01851322582623478,-0.0004116023222669823,-0.04757226559179445,-0.0010278333200405372,0.2930296787783764,0.1545336015244514,0.138496077253925
51-9071.06,Gem and Diamond Workers,51-9071,0.0001849181075110912,11.189999999999998,13.06,15.0,True,-0.04861569650945915,0.0007715140687002758,-0.03399382919692724,-0.0007356796332546994,0.0007597319771404439,-1.564950362598484e-05,-0.00037659943607193684,-4.4837783894026863e-05,0.2930296787783764,0.1545336015244514,0.138496077253925
51-9081.00,Dental Laboratory Technicians,51-9081,0.0002767648496523617,12.46,14.1,16.099999999999998,True,-0.14170923493505658,0.0006096542492561921,-0.02424795918940693,-0.0005350864650906439,0.00086921655659672,-4.015580227293835e-06,0.000327791857188257,-2.035083166478264e-05,0.2562957586311101,0.1236512840248154,0.1326444746062947
51-9082.00,Medical Appliance Technicians,51-9082,8.772169547668008e-05,10.970000000000002,13.409999999999997,15.689999999999996,True,-0.20981743053038426,0.0006595795801877848,-0.013368798113585698,-0.00029957228922286756,0.0011490108842605036,7.228819126437551e-06,0.001346728195041629,1.0527204683694711e-05,0.3578592924578019,0.20083642300644788,0.15702286945135402
51-9083.00,Ophthalmic Laboratory Technicians,51-9083,0.0002229458814502839,9.489999999999998,10.670000000000002,12.76,True,-0.21233856789870142,0.0004666813309405965,-0.010298441418977487,-0.00024064702363064245,0.0006229133546901778,-2.70322806441313e-06,0.0009449924498710034,-6.000973053057861e-06,0.2960766652948075,0.1171974526918258,0.17887921260298167
51-9111.00,Packaging and Filling Machine Operators and Tenders,51-9111,0.0024476995646013247,9.009999999999998,10.45,11.42,True,-0.20510662895078283,-0.0008282714701486818,-0.0009461896813642843,-4.718896255007122e-05,0.000419299924571619,-1.7504134608454498e-06,0.0008752150700135888,-3.4590767670652336e-06,0.23703113260761777,0.14826690679057375,0.08876422581704402
51-9123.00,"Painting, Coating, and Decorating Workers",51-9123,0.00022417050467883417,9.56,10.41,11.150000000000002,True,-0.2545578543083292,0.00036799728623000146,-0.0007049177776259885,-4.543187271603138e-05,0.0003404373923999572,-5.181221313955165e-06,0.0006705146833597155,-1.125648193751901e-05,0.15385177084281798,0.08517915556356748,0.0686726152792505
51-9124.00,"Coating, Painting, and Spraying Machine Setters, Operators, and Tenders",51-9124,0.0009508877100422199,11.787196881919636,13.587274820405003,14.476742077593116,False,-0.16427618838476432,0.0004160315006488109,-0.083752702542974,-0.002032289482141724,7.355147603713109e-05,-1.150807672574658e-05,-0.0004707555440550931,-3.775217684391855e-05,0.20552943458578987,0.14211974733938249,0.06340968724640739
51-9141.00,Semiconductor Processing Technicians,51-9141,0.000271415179759221,12.45,13.29,15.32,True,-0.2129001612186542,0.0016813579614807,-0.12126105608382397,-0.0029768715204696425,0.00029723838327694855,-1.2666133014291629e-05,0.0002486353353961091,-2.8655728460824555e-05,0.20743854140172857,0.06529124981443735,0.14214729158729122
51-9151.00,Photographic Process Workers and Processing Machine Operators,51-9151,0.0004926852610020151,9.02395667708154,9.33012918803808,10.157354177104686,False,-0.07955784814409819,0.0004978451110896197,-0.062126447948466106,-0.0015436107755676613,0.0007141600018756066,-1.0908450423866982e-05,-0.0015622989855142984,-6.774174567243547e-05,0.11831509870813939,0.03336596739523179,0.0849491313129076
51-9161.00,Computer Numerically Controlled Tool Operators,51-9161,0.00108392046497526,13.070000000000002,14.14,13.330879892853693,False,-0.21266507977716248,0.0005752959674894335,-0.01384603120867245,-0.0003027173469035609,0.0007232982354987726,3.0968336492600104e-06,0.0010983111478724244,6.894457510467462e-06,0.01976361284216699,0.07868813283229592,-0.05892451999012893
51-9162.00,Computer Numerically Controlled Tool Programmers,51-9162,0.0001558494192965558,17.26999999999999,18.43,12.687297013417565,False,-0.12780365971211516,0.0011392031450520646,-0.15475228409331881,-0.00353040726664803,-6.807233595870592e-05,-2.1417633568732917e-05,-0.005150880976196052,-0.00011557946232724973,-0.3083696344270228,0.06500887952314516,-0.37337851395016797
51-9191.00,Adhesive Bonding Machine Operators and Tenders,51-9191,0.00020908830281142555,10.23,11.239999999999998,12.64,True,-0.16537827451334244,0.00034586991328558323,-0.06751272453681494,-0.0015273787078691036,0.00028393603208149115,-5.439752465396876e-06,0.00031757268110079167,-1.5771197485591057e-05,0.21154180875517614,0.0941542645020097,0.11738754425316644
51-9192.00,"Cleaning, Washing, and Metal Pickling Equipment Operators and Tenders",51-9192,0.00012149551504301392,9.41,11.070000000000002,11.070000000000002,True,-0.2697803571827523,0.0019645752146024613,-0.0624094477964545,-0.001240276706173449,-1.2478949933499223e-05,-1.180333489725688e-05,-0.0007694059137675872,-4.06876339075506e-05,0.16246579312325737,0.16246579312325737,0.0
