onet_code,task_id,phi
51-4032.00,11978,0.0
51-4032.00,11976,0.0
51-4032.00,11979,0.0
51-4032.00,11984,0.0
51-4032.00,11985,0.0
51-4032.00,11981,0.0
51-4032.00,11977,0.0
51-4032.00,11987,0.0
51-4032.00,11982,0.0
51-4032.00,11986,0.0
51-4032.00,11990,0.0
51-4032.00,11989,0.0
51-4033.00,10140,0.0
51-4033.00,10145,0.0
51-4033.00,10143,0.0
51-4033.00,10150,0.0
51-4033.00,10147,0.5
51-4033.00,10146,0.0
51-4033.00,10148,0.0
51-4033.00,10149,0.0
51-4033.00,10142,0.0
51-4033.00,10144,0.0
51-4033.00,10151,0.0
51-4033.00,10141,0.0
51-4033.00,10156,0.0
51-4033.00,10152,1.0
51-4033.00,10157,0.0
51-4033.00,10154,0.0
51-4033.00,10155,0.0
51-4033.00,10153,0.0
51-4034.00,11993,0.0
51-4034.00,11999,0.0
51-4034.00,11991,0.0
51-4034.00,11995,0.0
51-4034.00,12000,0.0
51-4034.00,11997,0.0
51-4034.00,11992,0.5
51-4034.00,11996,1.0
51-4034.00,11994,0.0
51-4034.00,20923,0.0
51-4034.00,12002,0.0
51-4034.00,12001,1.0
51-4034.00,11998,0.0
51-4034.00,12003,0.0
51-4034.00,12004,0.0
51-4034.00,12005,0.0
51-4035.00,14003,0.0
51-4035.00,14001,0.0
51-4035.00,14007,0.0
51-4035.00,14009,0.0
51-4035.00,14002,0.0
51-4035.00,14008,1.0
51-4035.00,14004,0.5
51-4035.00,14006,1.0
51-4035.00,14005,0.0
51-4035.00,14010,0.0
51-4035.00,14011,0.0
51-4035.00,14013,0.0
51-4035.00,14012,1.0
51-4035.00,14015,0.0
51-4035.00,14014,0.0
51-4041.00,20292,0.0
51-4041.00,3094,0.0
51-4041.00,3095,0.0
51-4041.00,20293,0.0
51-4041.00,3110,1.0
51-4041.00,20295,0.5
51-4041.00,3098,0.0
51-4041.00,20294,0.0
51-4041.00,3117,0.0
51-4041.00,3097,0.0
51-4041.00,3116,1.0
51-4041.00,3106,0.0
51-4041.00,20297,1.0
51-4041.00,20296,0.0
51-4041.00,3119,0.5
51-4041.00,19905,0.0
51-4041.00,3112,1.0
51-4041.00,3101,0.5
51-4041.00,19906,0.0
51-4041.00,3103,0.0
51-4041.00,3115,0.0
51-4041.00,3107,0.0
51-4041.00,3113,0.0
51-4041.00,3123,0.0
51-4041.00,3122,0.0
51-4041.00,3120,0.5
51-4041.00,3114,0.0
51-4041.00,3121,0.0
51-4041.00,3109,0.0
51-4051.00,10163,0.0
51-4051.00,10158,0.0
51-4051.00,10162,0.0
51-4051.00,10160,1.0
51-4051.00,10165,0.0
51-4051.00,10161,0.0
51-4051.00,10164,0.0
51-4051.00,10159,0.0
51-4051.00,10168,0.0
51-4051.00,10171,0.0
51-4051.00,10167,0.0
51-4051.00,10166,0.5
51-4051.00,10169,0.0
51-4051.00,10170,0.0
51-4051.00,10172,0.0
51-4052.00,12009,0.0
51-4052.00,12007,0.0
51-4052.00,12014,0.0
51-4052.00,12008,0.0
51-4052.00,12006,0.0
51-4052.00,12015,0.0
51-4052.00,12013,0.0
51-4052.00,12011,0.0
51-4052.00,12018,0.0
51-4052.00,12010,0.0
51-4052.00,12019,0.0
51-4052.00,12021,0.0
51-4052.00,12012,0.0
51-4052.00,12020,0.0
51-4052.00,12017,0.0
51-4052.00,12016,0.0
51-4061.00,12022,0.5
51-4061.00,12024,0.0
51-4061.00,12027,0.0
51-4061.00,12025,0.0
51-4061.00,12023,0.0
51-4061.00,12034,0.0
51-4061.00,12030,0.0
51-4061.00,12028,0.0
51-4061.00,20924,1.0
51-4061.00,12026,0.0
51-4061.00,12031,0.0
51-4061.00,20925,1.0
51-4061.00,12033,0.0
51-4061.00,12032,0.0
51-4061.00,12029,0.0
51-4061.00,12035,0.0
51-4062.00,12038,0.0
51-4062.00,12036,0.0
51-4062.00,12042,0.0
51-4062.00,12041,0.0
51-4062.00,12037,0.5
51-4062.00,12045,0.0
51-4062.00,12044,0.0
51-4062.00,12046,0.0
51-4062.00,12039,1.0
51-4062.00,21025,1.0
51-4062.00,12040,0.0
51-4062.00,12043,0.5
51-4062.00,12049,0.0
51-4062.00,12047,0.0
51-4062.00,12048,0.0
51-4071.00,12055,0.0
51-4071.00,12050,0.0
51-4071.00,12059,0.0
51-4071.00,12051,0.0
51-4071.00,12052,0.0
51-4071.00,12054,0.0
51-4071.00,12056,0.0
51-4071.00,12057,0.0
51-4071.00,12062,0.0
51-4071.00,12053,0.0
51-4071.00,12058,0.0
51-4071.00,12061,0.0
51-4071.00,12060,0.0
51-4072.00,10174,0.5
51-4072.00,10173,0.0
51-4072.00,10175,0.0
51-4072.00,10177,0.0
51-4072.00,10186,0.5
51-4072.00,10184,0.0
51-4072.00,10192,0.0
51-4072.00,10188,0.0
51-4072.00,10197,0.0
51-4072.00,10195,0.0
51-4072.00,10194,0.0
51-4072.00,10181,0.0
51-4072.00,10182,0.0
51-4072.00,10191,0.0
51-4072.00,10178,0.0
51-4072.00,10196,0.0
51-4072.00,10203,0.0
51-4072.00,10198,0.0
51-4072.00,10189,1.0
51-4072.00,10200,0.0
51-4072.00,10187,0.0
51-4072.00,10199,0.5
51-4072.00,10176,0.0
51-4072.00,10180,0.0
51-4072.00,10183,0.0
51-4072.00,10185,0.0
51-4072.00,10193,0.0
51-4072.00,10190,0.0
51-4072.00,10205,0.0
51-4072.00,10202,0.0
51-4072.00,10179,0.0
51-4072.00,10204,0.0
51-4072.00,10201,0.0
51-4081.00,10206,0.0
51-4081.00,10210,0.0
51-4081.00,10208,0.5
51-4081.00,10211,0.0
51-4081.00,10207,0.0
51-4081.00,10209,0.0
51-4081.00,10212,0.0
51-4081.00,10221,0.0
51-4081.00,10216,0.0
51-4081.00,10217,0.0
51-4081.00,10215,0.0
51-4081.00,10213,0.0
51-4081.00,10223,1.0
51-4081.00,10214,0.0
51-4081.00,10222,0.0
51-4081.00,10218,0.0
51-4081.00,10219,0.0
51-4081.00,10220,0.0
51-4081.00,10225,0.0
51-4081.00,23937,1.0
51-4081.00,10224,0.0
51-4111.00,8490,0.0
51-4111.00,8492,1.0
51-4111.00,8491,0.5
51-4111.00,8489,0.5
51-4111.00,23938,0.0
51-4111.00,8496,0.5
51-4111.00,8502,0.0
51-4111.00,8498,0.0
51-4111.00,8493,0.0
51-4111.00,8497,0.0
51-4111.00,8499,0.0
51-4111.00,8495,0.0
51-4111.00,8501,0.0
51-4111.00,8500,0.0
51-4111.00,8503,0.0
51-4111.00,8504,1.0
51-4111.00,8505,0.0
51-4121.00,23583,0.0
51-4121.00,23584,0.0
51-4121.00,23582,0.0
51-4121.00,23600,0.0
51-4121.00,23585,0.0
51-4121.00,23587,0.0
51-4121.00,23592,0.0
51-4121.00,23590,1.0
51-4121.00,23594,0.0
51-4121.00,23596,0.0
51-4121.00,23589,0.0
51-4121.00,23599,0.0
51-4121.00,23602,0.0
51-4121.00,23591,0.0
51-4121.00,23603,0.0
51-4121.00,23586,0.0
51-4121.00,23593,0.0
51-4121.00,23597,1.0
51-4121.00,23604,0.0
51-4121.00,23601,0.0
51-4121.00,23608,0.0
51-4121.00,23605,0.0
51-4121.00,23609,0.0
51-4121.00,23588,0.0
51-4121.00,23598,0.0
51-4121.00,23610,0.0
51-4121.00,23595,0.0
51-4121.00,23607,0.0
51-4121.00,23606,0.0
51-4121.00,23611,0.5
51-4122.00,10271,0.0
51-4122.00,10274,0.5
51-4122.00,10275,0.0
51-4122.00,10267,0.0
51-4122.00,10276,0.0
51-4122.00,10270,0.0
51-4122.00,10269,0.0
51-4122.00,10281,0.0
51-4122.00,10292,0.0
51-4122.00,10290,0.0
51-4122.00,10285,0.0
51-4122.00,10284,0.0
51-4122.00,10277,0.0
51-4122.00,10279,0.0
51-4122.00,10287,0.0
51-4122.00,10268,0.0
51-4122.00,10280,0.0
51-4122.00,10266,0.0
51-4122.00,10283,1.0
51-4122.00,10286,0.0
51-4122.00,10272,1.0
51-4122.00,10282,0.0
51-4122.00,10289,0.0
51-4122.00,10273,0.0
51-4122.00,10288,0.0
51-4122.00,10291,0.0
51-4122.00,10294,0.0
51-4122.00,10278,0.0
51-4122.00,10293,0.0
51-4191.00,12087,1.0
51-4191.00,12088,1.0
51-4191.00,12094,0.0
51-4191.00,12107,0.0
51-4191.00,12089,0.0
51-4191.00,12091,0.0
51-4191.00,12099,0.0
51-4191.00,12093,0.0
51-4191.00,12095,1.0
51-4191.00,12090,1.0
51-4191.00,12098,0.0
51-4191.00,12104,0.0
51-4191.00,12112,0.0
51-4191.00,12096,0.0
51-4191.00,12102,0.0
51-4191.00,12110,0.0
51-4191.00,12101,0.0
51-4191.00,12097,0.0
51-4191.00,12100,0.0
51-4191.00,12113,0.0
51-4191.00,12108,0.0
51-4191.00,12092,0.0
51-4191.00,12106,0.0
51-4191.00,12109,0.0
51-4191.00,12111,0.0
51-4191.00,12116,0.0
51-4192.00,10298,0.0
51-4192.00,10302,0.5
51-4192.00,10295,0.0
51-4192.00,10300,0.0
51-4192.00,10296,0.5
51-4192.00,10297,0.0
51-4192.00,10299,0.0
51-4192.00,10301,0.0
51-4192.00,10304,0.0
51-4192.00,10307,0.0
51-4192.00,10305,0.0
51-4192.00,10303,0.5
51-4192.00,10306,0.5
51-4192.00,10308,0.0
51-4193.00,10311,0.0
51-4193.00,10326,0.0
51-4193.00,10309,0.5
51-4193.00,10312,0.0
51-4193.00,10319,0.0
51-4193.00,10318,0.0
51-4193.00,10316,1.0
51-4193.00,10342,0.0
51-4193.00,10328,0.5
51-4193.00,10327,0.0
51-4193.00,10323,0.0
51-4193.00,10314,0.0
51-4193.00,10329,0.0
51-4193.00,10331,0.0
51-4193.00,10310,0.0
51-4193.00,10335,1.0
51-4193.00,10330,0.0
51-4193.00,10324,0.0
51-4193.00,10317,0.0
51-4193.00,10325,0.0
51-4193.00,10315,0.0
51-4193.00,10313,0.0
51-4193.00,10337,0.0
51-4193.00,10345,0.0
51-4193.00,10336,0.0
51-4193.00,10322,0.0
51-4193.00,10334,0.0
51-4193.00,10343,0.0
51-4193.00,10332,0.0
51-4193.00,10340,0.0
51-4193.00,10333,0.0
51-4193.00,10338,0.0
51-4193.00,10320,0.0
51-4193.00,10341,0.0
51-4193.00,10321,0.0
51-4193.00,10344,0.0
51-4193.00,10339,0.0
51-4193.00,10346,0.0
51-4194.00,10349,0.0
51-4194.00,10350,0.0
51-4194.00,10358,0.5
51-4194.00,10354,0.0
51-4194.00,10357,0.0
51-4194.00,10359,0.0
51-4194.00,10351,0.0
51-4194.00,10348,0.0
51-4194.00,10353,0.0
51-4194.00,10355,0.0
51-4194.00,10352,0.0
51-4194.00,10356,0.0
51-4194.00,20926,0.0
51-4194.00,10364,0.0
51-4194.00,10362,0.0
51-4194.00,10361,0.0
51-4194.00,10365,0.0
51-4194.00,10363,0.0
51-5111.00,20927,0.5
51-5111.00,20928,0.5
51-5111.00,10403,0.5
51-5111.00,20929,0.5
51-5111.00,10405,0.0
51-5111.00,10402,1.0
51-5111.00,10404,0.0
51-5111.00,10407,0.5
51-5111.00,10425,0.5
51-5111.00,10412,0.5
51-5111.00,10417,0.0
51-5111.00,10410,0.5
51-5111.00,10416,0.5
51-5111.00,10406,0.5
51-5111.00,10432,0.5
51-5111.00,10421,0.5
51-5111.00,10433,0.5
51-5111.00,10413,0.5
51-5111.00,10422,0.5
51-5111.00,10423,0.0
51-5111.00,10427,0.5
51-5111.00,10424,0.5
51-5111.00,10428,0.5
51-5111.00,10429,0.5
51-5111.00,10420,0.5
51-5112.00,19430,0.0
51-5112.00,19423,0.0
51-5112.00,19417,0.0
51-5112.00,19431,0.5
51-5112.00,19421,0.5
51-5112.00,19424,0.0
51-5112.00,19427,0.5
51-5112.00,19426,0.0
51-5112.00,19429,0.0
51-5112.00,19419,0.0
51-5112.00,19418,0.0
51-5112.00,19428,0.0
51-5112.00,19425,1.0
51-5112.00,19420,0.0
51-5112.00,19435,1.0
51-5112.00,19437,0.5
51-5112.00,19436,0.0
51-5112.00,19422,1.0
51-5112.00,19416,0.5
51-5112.00,19433,0.0
51-5112.00,19434,1.0
51-5112.00,19432,1.0
51-5112.00,19438,0.0
51-5113.00,19460,0.5
51-5113.00,19453,0.0
51-5113.00,19461,0.0
51-5113.00,19459,0.0
51-5113.00,19458,0.0
51-5113.00,19450,0.0
51-5113.00,19448,1.0
51-5113.00,19462,0.0
51-5113.00,19455,0.0
51-5113.00,19457,0.0
51-5113.00,19463,0.0
51-5113.00,19456,0.0
51-5113.00,19464,0.0
51-5113.00,19447,0.0
51-5113.00,19443,0.0
51-5113.00,19442,0.0
51-5113.00,19440,0.0
51-5113.00,19451,0.0
51-5113.00,19446,0.0
51-5113.00,19441,0.0
51-5113.00,19449,0.0
51-5113.00,19445,0.0
51-5113.00,19444,0.5
51-5113.00,19452,0.0
51-5113.00,19454,0.0
51-5113.00,19439,0.0
51-6011.00,12121,0.0
51-6011.00,12118,0.0
51-6011.00,12125,0.0
51-6011.00,12124,0.0
51-6011.00,12119,0.0
51-6011.00,12123,0.0
51-6011.00,12120,0.0
51-6011.00,12117,0.0
51-6011.00,12136,0.0
51-6011.00,12127,1.0
51-6011.00,12128,0.0
51-6011.00,12131,0.0
51-6011.00,12137,0.0
51-6011.00,12139,0.0
51-6011.00,12122,0.0
51-6011.00,12135,0.0
51-6011.00,12138,0.5
51-6011.00,12126,0.5
51-6011.00,12129,0.0
51-6011.00,12133,0.0
51-6011.00,12142,0.0
51-6011.00,12143,0.0
51-6011.00,12148,0.0
51-6011.00,12130,0.0
51-6011.00,12145,0.0
51-6011.00,12140,0.0
51-6011.00,12132,0.0
51-6011.00,12147,0.0
51-6011.00,12134,0.0
51-6011.00,12146,0.0
51-6011.00,12141,0.0
51-6011.00,12144,0.0
51-6021.00,14038,0.0
51-6021.00,14035,0.0
51-6021.00,14043,0.0
51-6021.00,14037,0.0
51-6021.00,14042,0.0
51-6021.00,14036,0.0
51-6021.00,21026,0.0
51-6021.00,14051,0.0
51-6021.00,14049,0.0
51-6021.00,14041,0.0
51-6021.00,14044,0.0
51-6021.00,14039,0.0
51-6021.00,14040,0.0
51-6021.00,14046,0.0
51-6021.00,14045,0.0
51-6021.00,14047,0.0
51-6021.00,14052,0.0
51-6021.00,14057,0.0
51-6021.00,14053,0.0
51-6021.00,14050,0.0
51-6021.00,14056,0.0
51-6021.00,14059,0.5
51-6021.00,14048,0.0
51-6021.00,14061,0.0
51-6021.00,14054,0.0
51-6021.00,14055,0.0
51-6021.00,14060,0.0
51-6021.00,14058,0.0
51-6031.00,12149,0.0
51-6031.00,12151,0.0
51-6031.00,12150,0.0
51-6031.00,12153,0.0
51-6031.00,12166,0.0
51-6031.00,12152,0.0
51-6031.00,12160,0.0
51-6031.00,12159,0.0
51-6031.00,12157,0.0
51-6031.00,12162,0.5
51-6031.00,12154,0.0
51-6031.00,12155,1.0
51-6031.00,12163,0.0
51-6031.00,12169,0.0
51-6031.00,12164,0.0
51-6031.00,12161,0.0
51-6031.00,12158,0.0
51-6031.00,12165,0.0
51-6031.00,12156,0.5
51-6031.00,12171,0.0
51-6031.00,12168,0.0
51-6031.00,12174,0.0
51-6031.00,12173,0.0
51-6031.00,12172,0.0
51-6031.00,12167,0.0
51-6031.00,12170,0.0
51-6041.00,14065,0.0
51-6041.00,14062,0.0
51-6041.00,14063,0.0
51-6041.00,14074,0.0
51-6041.00,14064,0.0
51-6041.00,14079,0.0
51-6041.00,14080,0.0
51-6041.00,14087,0.0
51-6041.00,14067,0.0
51-6041.00,14069,0.0
51-6041.00,14076,0.0
51-6041.00,14070,0.0
51-6041.00,14077,0.5
51-6041.00,14071,0.0
51-6041.00,14075,0.0
51-6041.00,14072,0.0
51-6041.00,14082,0.0
51-6041.00,14068,0.5
51-6041.00,14083,0.5
51-6041.00,14086,0.0
51-6041.00,14088,0.0
51-6041.00,14085,0.0
51-6041.00,14078,0.0
51-6041.00,14081,0.0
51-6041.00,14073,0.0
51-6041.00,14066,0.5
51-6041.00,14084,0.0
51-6042.00,14089,1.0
51-6042.00,14090,0.0
51-6042.00,14091,0.0
51-6042.00,14092,0.0
51-6042.00,14093,0.0
51-6042.00,14094,0.0
51-6042.00,14095,0.0
51-6042.00,14096,0.0
51-6042.00,14097,0.0
51-6042.00,14098,0.0
51-6042.00,14099,0.0
51-6042.00,14100,0.0
51-6042.00,14101,0.0
51-6042.00,14102,0.0
51-6042.00,14103,0.0
51-6042.00,14104,0.0
51-6042.00,14105,0.0
51-6042.00,14106,0.0
51-6042.00,14107,0.0
51-6051.00,14108,0.0
51-6051.00,14109,0.0
51-6051.00,14110,0.0
51-6051.00,14111,0.5
51-6051.00,14112,0.0
51-6051.00,14113,0.0
51-6051.00,14114,0.0
51-6051.00,14115,0.0
51-6051.00,14116,0.0
51-6051.00,14117,0.0
51-6051.00,14118,0.0
51-6051.00,14119,0.0
51-6051.00,14120,0.0
51-6052.00,12177,0.0
51-6052.00,12181,0.0
51-6052.00,12176,0.0
51-6052.00,12179,0.0
51-6052.00,12190,0.0
51-6052.00,12175,0.0
51-6052.00,12187,0.0
51-6052.00,12180,0.0
51-6052.00,12189,0.0
51-6052.00,12185,0.0
51-6052.00,12178,0.0
51-6052.00,12192,0.0
51-6052.00,12186,0.0
51-6052.00,12184,0.0
51-6052.00,12191,1.0
51-6052.00,12194,0.0
51-6052.00,12182,0.0
51-6052.00,12193,0.0
51-6052.00,12183,0.5
51-6052.00,12188,0.5
51-6052.00,12196,0.0
51-6052.00,12195,0.0
51-6061.00,14121,0.0
51-6061.00,14122,0.0
51-6061.00,14123,0.0
51-6061.00,14124,0.0
51-6061.00,14125,0.0
51-6061.00,14126,0.0
51-6061.00,14127,0.0
51-6061.00,14128,0.5
51-6061.00,14129,1.0
51-6061.00,14130,0.0
51-6061.00,14131,0.0
51-6061.00,14132,1.0
51-6061.00,14133,0.0
51-6061.00,14134,0.0
51-6061.00,14135,0.0
51-6061.00,14136,0.0
51-6061.00,14137,1.0
51-6061.00,14138,0.0
51-6061.00,14139,0.0
51-6061.00,14140,0.0
51-6061.00,14141,0.0
51-6061.00,14142,0.0
51-6061.00,14143,0.0
51-6061.00,14144,0.0
51-6062.00,21156,0.5
51-6062.00,14145,0.0
51-6062.00,14153,0.0
51-6062.00,14150,0.0
51-6062.00,14155,1.0
51-6062.00,14146,0.0
51-6062.00,14149,0.0
51-6062.00,14152,0.0
51-6062.00,14147,0.0
51-6062.00,14154,0.0
51-6062.00,14162,0.0
51-6062.00,14156,0.0
51-6062.00,14148,0.0
51-6062.00,14161,1.0
51-6062.00,14157,0.5
51-6062.00,14159,0.0
51-6062.00,14158,0.0
51-6062.00,14160,0.0
51-6063.00,14163,0.0
51-6063.00,14164,0.0
51-6063.00,14165,0.5
51-6063.00,14166,0.0
51-6063.00,14167,0.0
51-6063.00,14168,0.0
51-6063.00,14169,0.0
51-6063.00,14170,0.0
51-6063.00,14171,0.0
51-6063.00,14172,1.0
51-6063.00,14173,0.0
51-6063.00,14174,0.0
51-6063.00,14175,0.0
51-6063.00,14176,0.0
51-6063.00,14177,0.0
51-6063.00,14178,1.0
51-6063.00,14179,1.0
51-6063.00,14180,0.0
51-6063.00,14181,0.0
51-6063.00,14182,0.0
51-6064.00,14183,0.0
51-6064.00,14190,0.0
51-6064.00,14184,0.0
51-6064.00,14192,0.0
51-6064.00,14195,1.0
51-6064.00,14188,0.0
51-6064.00,14196,0.0
51-6064.00,14186,0.0
51-6064.00,14187,0.0
51-6064.00,14189,0.0
51-6064.00,14191,0.0
51-6064.00,14202,0.0
51-6064.00,14201,0.0
51-6064.00,14203,0.0
51-6064.00,14197,1.0
51-6064.00,14200,0.0
51-6064.00,14205,0.0
51-6064.00,14199,0.0
51-6064.00,14193,0.0
51-6064.00,14185,0.0
51-6064.00,14206,0.0
51-6064.00,14198,0.0
51-6064.00,14204,0.0
51-6064.00,14194,0.0
51-6091.00,14208,0.0
51-6091.00,14214,0.0
51-6091.00,14213,0.0
51-6091.00,14216,0.0
51-6091.00,14209,0.0
51-6091.00,14211,0.0
51-6091.00,14212,1.0
51-6091.00,14220,0.0
51-6091.00,14215,0.0
51-6091.00,14219,0.0
51-6091.00,14218,0.0
51-6091.00,14224,0.0
51-6091.00,14223,0.0
51-6091.00,14210,0.0
51-6091.00,14207,0.0
51-6091.00,14227,0.0
51-6091.00,14222,0.0
51-6091.00,14225,0.0
51-6091.00,14217,0.0
51-6091.00,14226,0.0
51-6091.00,14221,0.0
51-6092.00,12200,0.5
51-6092.00,20930,1.0
51-6092.00,12198,0.5
51-6092.00,20931,0.5
51-6092.00,12206,0.5
51-6092.00,12205,0.5
51-6092.00,12201,0.5
51-6092.00,12197,0.0
51-6092.00,12203,0.5
51-6092.00,12202,0.5
51-6092.00,12204,0.5
51-6092.00,12207,0.5
51-6092.00,12199,0.5
51-6092.00,20932,1.0
51-6092.00,12208,0.0
51-6092.00,12209,0.0
51-6093.00,14228,0.0
51-6093.00,14236,0.0
51-6093.00,14229,0.0
51-6093.00,14235,0.0
51-6093.00,14233,1.0
51-6093.00,14230,0.5
51-6093.00,14245,0.0
51-6093.00,14243,0.0
51-6093.00,14232,0.0
51-6093.00,14231,0.0
51-6093.00,14239,0.0
51-6093.00,14242,0.0
51-6093.00,14234,0.5
51-6093.00,14246,0.0
51-6093.00,14240,0.0
51-6093.00,14247,0.5
51-6093.00,14237,1.0
51-6093.00,14238,1.0
51-6093.00,14241,0.0
51-6093.00,14244,0.0
51-6093.00,14249,0.5
51-6093.00,14248,0.0
51-7011.00,12211,0.0
51-7011.00,12210,0.0
51-7011.00,12213,0.0
51-7011.00,12212,0.0
51-7011.00,12216,0.5
51-7011.00,12215,0.0
51-7011.00,12214,0.0
51-7011.00,12224,0.0
51-7011.00,12219,0.0
51-7011.00,12218,0.0
51-7011.00,12217,0.0
51-7011.00,12223,0.0
51-7011.00,12220,0.0
51-7011.00,12226,0.0
51-7011.00,12222,0.5
51-7011.00,12229,0.0
51-7011.00,20822,1.0
51-7011.00,12228,0.5
51-7011.00,12227,0.0
51-7011.00,12221,1.0
51-7021.00,14251,0.0
51-7021.00,14254,0.0
51-7021.00,14252,0.0
51-7021.00,14263,0.0
51-7021.00,14259,0.0
51-7021.00,14264,0.0
51-7021.00,14253,0.0
51-7021.00,14250,0.0
51-7021.00,14267,0.0
51-7021.00,14256,0.0
51-7021.00,14255,0.0
51-7021.00,14268,0.0
51-7021.00,14261,0.0
51-7021.00,14265,0.0
51-7021.00,14258,0.5
51-7021.00,14262,0.0
51-7021.00,14260,0.5
51-7021.00,14257,0.0
51-7021.00,14266,0.0
51-7021.00,14269,0.0
51-7021.00,14271,0.0
51-7021.00,14270,0.0
51-7031.00,14272,0.0
51-7031.00,14273,0.5
51-7031.00,14274,0.0
51-7031.00,14275,0.0
51-7031.00,14276,0.0
51-7031.00,14277,0.0
51-7031.00,14278,0.0
51-7031.00,14279,0.0
51-7031.00,14280,0.5
51-7031.00,14281,0.0
51-7031.00,14282,1.0
51-7031.00,14283,0.0
51-7031.00,14284,0.0
51-7031.00,14285,0.0
51-7032.00,12230,0.5
51-7032.00,12235,0.0
51-7032.00,12231,0.5
51-7032.00,12234,0.0
51-7032.00,12247,0.0
51-7032.00,12232,0.0
51-7032.00,12236,0.0
51-7032.00,12233,0.0
51-7032.00,12240,0.0
51-7032.00,12246,1.0
51-7032.00,12239,0.0
51-7032.00,12243,0.0
51-7032.00,12244,1.0
51-7032.00,12241,0.0
51-7032.00,12237,0.0
51-7032.00,12238,1.0
51-7032.00,12242,0.0
51-7032.00,12249,0.0
51-7032.00,12245,1.0
51-7032.00,12248,0.0
51-7041.00,12251,0.0
51-7041.00,12250,0.0
51-7041.00,12256,0.0
51-7041.00,12253,0.0
51-7041.00,12254,0.5
51-7041.00,12257,0.0
51-7041.00,12261,0.0
51-7041.00,12259,0.0
51-7041.00,12264,0.0
51-7041.00,12263,0.0
51-7041.00,12260,0.0
51-7041.00,12252,0.5
51-7041.00,12269,0.0
51-7041.00,12262,0.0
51-7041.00,12270,0.0
51-7041.00,12273,0.0
51-7041.00,12266,0.0
51-7041.00,12255,0.0
51-7041.00,12267,0.5
51-7041.00,12268,0.0
51-7041.00,12258,0.0
51-7041.00,12271,0.0
51-7041.00,12272,0.0
51-7041.00,12265,0.0
51-7042.00,12279,0.0
51-7042.00,12281,0.0
51-7042.00,12274,0.0
51-7042.00,12278,0.0
51-7042.00,12291,0.5
51-7042.00,12277,0.0
51-7042.00,12282,0.0
51-7042.00,12285,0.0
51-7042.00,12275,0.5
51-7042.00,12276,0.0
51-7042.00,12284,0.0
51-7042.00,12280,0.0
51-7042.00,12287,0.0
51-7042.00,12288,0.0
51-7042.00,12283,0.0
51-7042.00,12286,0.0
51-7042.00,12289,0.0
51-7042.00,12290,0.0
51-7042.00,12295,0.0
51-7042.00,20823,0.0
51-7042.00,12296,0.0
51-7042.00,12297,0.0
51-7042.00,12293,0.0
51-7042.00,12292,1.0
51-7042.00,12298,0.0
51-7042.00,12294,0.0
51-8011.00,19911,0.0
51-8011.00,8506,0.0
51-8011.00,20680,0.0
51-8011.00,8507,0.5
51-8011.00,8508,0.0
51-8011.00,8511,0.0
51-8011.00,8513,1.0
51-8011.00,8509,0.5
51-8011.00,8510,0.5
51-8011.00,8514,0.0
51-8011.00,8512,1.0
51-8011.00,20681,1.0
51-8011.00,8515,0.0
51-8011.00,8516,0.0
51-8011.00,8517,0.5
51-8011.00,19912,0.0
51-8011.00,19907,0.5
51-8011.00,19909,0.0
51-8011.00,19908,0.0
51-8011.00,19910,0.5
51-8012.00,12299,0.0
51-8012.00,12300,0.5
51-8012.00,12301,0.5
51-8012.00,12302,0.5
51-8012.00,12304,0.5
51-8012.00,12309,0.5
51-8012.00,12307,0.0
51-8012.00,12306,0.5
51-8012.00,12308,1.0
51-8012.00,12303,0.0
51-8012.00,12305,0.5
51-8012.00,12310,0.0
51-8012.00,12312,0.5
51-8012.00,12311,0.0
51-8012.00,12313,0.0
51-8013.00,12315,0.0
51-8013.00,12314,0.5
51-8013.00,12328,0.0
51-8013.00,12321,0.0
51-8013.00,12316,0.0
51-8013.00,12319,0.0
51-8013.00,12325,0.0
51-8013.00,12323,0.5
51-8013.00,12320,0.5
51-8013.00,12317,0.5
51-8013.00,12318,0.5
51-8013.00,12324,1.0
51-8013.00,12322,0.0
51-8013.00,12329,0.0
51-8013.00,12327,0.0
51-8013.00,19915,0.0
51-8013.00,19916,0.0
51-8013.00,19917,0.0
51-8013.00,19914,0.0
51-8013.00,12331,0.0
51-8013.00,12330,1.0
51-8013.00,12326,0.0
51-8013.00,23612,0.5
51-8013.00,23613,0.5
51-8013.00,23614,0.0
51-8013.00,23615,0.0
51-8013.00,23616,1.0
51-8013.00,23617,0.0
51-8013.00,23618,0.0
51-8013.00,23619,0.5
51-8013.03,17861,0.0
51-8013.03,21208,0.0
51-8013.03,17864,0.0
51-8013.03,17862,0.0
51-8013.03,17863,0.0
51-8013.03,17860,0.0
51-8013.03,17866,0.5
51-8013.03,17855,0.0
51-8013.03,17858,0.0
51-8013.03,17867,0.0
51-8013.03,17856,0.0
51-8013.03,17854,0.0
51-8013.03,17859,0.0
51-8013.03,17857,0.5
51-8013.03,17869,1.0
51-8013.03,21209,0.0
51-8013.03,17865,0.0
51-8013.03,17868,0.5
51-8013.04,17920,0.0
51-8013.04,17911,0.0
51-8013.04,17916,0.0
51-8013.04,17915,0.0
51-8013.04,17913,0.0
51-8013.04,17929,0.0
51-8013.04,17919,0.0
51-8013.04,17921,0.0
51-8013.04,17914,1.0
51-8013.04,17912,0.0
51-8013.04,17922,0.0
51-8013.04,17917,0.0
51-8013.04,17928,0.0
